province_name,town_name,type_of_water_source,number_of_people_served,visit_count
Akatsi,Lusaka,tap_in_home,996,1
Akatsi,Rural,well,214,1
Kilimani,Rural,river,790,1
Akatsi,Rural,shared_tap,3364,1
Akatsi,Rural,shared_tap,3354,1
Kilimani,Rural,well,292,1
Akatsi,Rural,tap_in_home,806,1
Amanzi,Rural,tap_in_home_broken,372,1
Sokoto,Cheche,well,280,1
Kilimani,Amara,tap_in_home_broken,604,1
Amanzi,Rural,tap_in_home,404,1
Hawassa,Rural,shared_tap,498,1
Sokoto,Rural,river,508,1
Sokoto,Rural,shared_tap,2160,1
Akatsi,Rural,well,320,1
Kilimani,Zuri,shared_tap,1876,1
Amanzi,Amina,river,906,1
Kilimani,Rural,well,306,1
Sokoto,Bahari,tap_in_home,466,1
Kilimani,Rural,well,222,1
Kilimani,Isiqalo,river,652,1
Amanzi,Asmara,tap_in_home_broken,376,1
Kilimani,Rural,shared_tap,2784,1
Amanzi,Rural,well,340,1
Hawassa,Rural,well,390,1
Hawassa,Zanzibar,well,182,1
Sokoto,Rural,well,218,1
Hawassa,Rural,tap_in_home,536,1
Kilimani,Amara,tap_in_home_broken,506,1
Hawassa,Rural,well,224,1
Amanzi,Rural,tap_in_home,870,1
Sokoto,Rural,shared_tap,1712,1
Sokoto,Marang,well,258,1
Hawassa,Amina,tap_in_home_broken,648,1
Amanzi,Dahabu,tap_in_home,800,1
Amanzi,Pwani,tap_in_home,920,1
Akatsi,Rural,well,320,1
Kilimani,Zuri,shared_tap,2532,1
Kilimani,Zuri,shared_tap,810,1
Sokoto,Marang,well,268,1
Akatsi,Rural,well,162,1
Kilimani,Rural,well,166,1
Kilimani,Rural,shared_tap,2206,1
Sokoto,Marang,tap_in_home,384,1
Kilimani,Rural,tap_in_home,576,1
Akatsi,Rural,tap_in_home,652,1
Hawassa,Rural,well,316,1
Sokoto,Rural,shared_tap,258,1
Amanzi,Rural,shared_tap,3666,1
Hawassa,Rural,well,290,1
Kilimani,Mrembo,tap_in_home,340,1
Kilimani,Harare,well,382,1
Akatsi,Rural,well,302,1
Sokoto,Rural,shared_tap,3680,1
Amanzi,Amina,river,818,1
Amanzi,Amina,tap_in_home_broken,628,1
Hawassa,Rural,shared_tap,1574,1
Akatsi,Rural,well,366,1
Kilimani,Rural,well,394,1
Akatsi,Lusaka,well,218,1
Sokoto,Rural,river,580,1
Amanzi,Amina,tap_in_home_broken,366,1
Akatsi,Rural,well,336,1
Amanzi,Asmara,tap_in_home_broken,462,1
Kilimani,Rural,river,956,1
Kilimani,Rural,well,182,1
Sokoto,Bahari,tap_in_home,956,1
Akatsi,Harare,well,254,1
Amanzi,Dahabu,tap_in_home,478,1
Sokoto,Rural,tap_in_home_broken,578,1
Amanzi,Dahabu,tap_in_home,328,1
Akatsi,Rural,well,388,1
Akatsi,Rural,shared_tap,1000,1
Kilimani,Amara,well,174,1
Akatsi,Rural,well,320,1
Amanzi,Abidjan,tap_in_home,798,1
Amanzi,Dahabu,tap_in_home,988,1
Amanzi,Abidjan,shared_tap,3366,1
Sokoto,Rural,well,198,1
Akatsi,Harare,tap_in_home,676,1
Amanzi,Amina,tap_in_home_broken,332,1
Sokoto,Rural,tap_in_home_broken,322,1
Kilimani,Isiqalo,tap_in_home_broken,658,1
Amanzi,Dahabu,shared_tap,3452,1
Hawassa,Amina,well,380,1
Akatsi,Harare,tap_in_home,858,1
Kilimani,Rural,well,264,1
Amanzi,Asmara,tap_in_home,348,1
Kilimani,Rural,well,266,1
Amanzi,Rural,tap_in_home,530,1
Akatsi,Lusaka,well,192,1
Kilimani,Mrembo,well,246,1
Kilimani,Isiqalo,tap_in_home_broken,700,1
Amanzi,Rural,tap_in_home,986,1
Akatsi,Rural,well,330,1
Kilimani,Amara,tap_in_home_broken,664,1
Amanzi,Rural,tap_in_home_broken,430,1
Kilimani,Rural,well,212,1
Akatsi,Harare,well,162,1
Kilimani,Rural,shared_tap,382,1
Sokoto,Rural,well,354,1
Amanzi,Rural,tap_in_home_broken,752,1
Kilimani,Rural,shared_tap,3150,1
Akatsi,Rural,shared_tap,366,1
Amanzi,Asmara,well,198,1
Amanzi,Rural,tap_in_home_broken,772,1
Kilimani,Rural,well,288,1
Akatsi,Rural,well,168,1
Sokoto,Rural,well,362,1
Akatsi,Lusaka,well,190,1
Kilimani,Harare,well,380,1
Akatsi,Lusaka,well,306,1
Kilimani,Harare,tap_in_home,674,1
Akatsi,Lusaka,tap_in_home_broken,380,1
Kilimani,Rural,well,174,1
Kilimani,Harare,well,346,1
Kilimani,Rural,river,960,1
Sokoto,Rural,river,926,1
Sokoto,Rural,tap_in_home,934,1
Amanzi,Bello,well,202,1
Sokoto,Rural,river,604,1
Amanzi,Rural,tap_in_home_broken,706,1
Amanzi,Pwani,tap_in_home_broken,676,1
Amanzi,Rural,tap_in_home,650,1
Sokoto,Rural,well,184,1
Kilimani,Rural,well,244,1
Kilimani,Rural,shared_tap,1938,1
Hawassa,Serowe,shared_tap,1666,1
Amanzi,Amina,tap_in_home_broken,920,1
Amanzi,Pwani,shared_tap,1738,1
Sokoto,Cheche,well,180,1
Akatsi,Rural,shared_tap,756,1
Amanzi,Rural,tap_in_home,704,1
Kilimani,Rural,tap_in_home_broken,762,1
Kilimani,Mrembo,shared_tap,624,1
Sokoto,Rural,river,848,1
Hawassa,Serowe,well,172,1
Kilimani,Harare,tap_in_home,728,1
Kilimani,Isiqalo,tap_in_home_broken,418,1
Amanzi,Dahabu,tap_in_home,396,1
Akatsi,Kintampo,well,276,1
Sokoto,Rural,shared_tap,3600,1
Kilimani,Rural,shared_tap,3502,1
Sokoto,Rural,river,838,1
Kilimani,Harare,river,804,1
Sokoto,Majengo,river,536,1
Amanzi,Amina,tap_in_home_broken,462,1
Kilimani,Rural,river,598,1
Kilimani,Harare,tap_in_home,408,1
Kilimani,Mrembo,well,228,1
Hawassa,Djenne,well,366,1
Hawassa,Rural,well,296,1
Hawassa,Rural,well,282,1
Kilimani,Rural,shared_tap,1882,1
Akatsi,Rural,tap_in_home_broken,690,1
Kilimani,Rural,well,188,1
Kilimani,Harare,well,178,1
Kilimani,Rural,river,404,1
Kilimani,Harare,well,260,1
Akatsi,Rural,well,322,1
Sokoto,Ilanga,well,182,1
Hawassa,Djenne,tap_in_home,338,1
Kilimani,Harare,well,234,1
Amanzi,Rural,well,380,1
Kilimani,Rural,well,270,1
Sokoto,Majengo,river,762,1
Kilimani,Rural,shared_tap,1204,1
Hawassa,Zanzibar,well,320,1
Akatsi,Rural,well,356,1
Kilimani,Rural,tap_in_home_broken,832,1
Kilimani,Rural,well,396,1
Amanzi,Rural,tap_in_home,710,1
Kilimani,Zuri,well,284,1
Sokoto,Rural,river,864,1
Kilimani,Rural,well,312,1
Kilimani,Harare,well,378,1
Kilimani,Isiqalo,well,316,1
Kilimani,Mrembo,shared_tap,3282,1
Akatsi,Rural,well,196,1
Hawassa,Amina,well,358,1
Hawassa,Rural,well,178,1
Akatsi,Lusaka,tap_in_home_broken,894,1
Sokoto,Rural,well,184,1
Kilimani,Rural,well,270,1
Kilimani,Mrembo,well,338,1
Akatsi,Rural,well,178,1
Hawassa,Djenne,well,330,1
Kilimani,Rural,well,282,1
Sokoto,Majengo,tap_in_home_broken,630,1
Kilimani,Rural,river,952,1
Amanzi,Rural,shared_tap,436,1
Sokoto,Rural,river,948,1
Akatsi,Harare,well,204,1
Kilimani,Harare,tap_in_home,378,1
Kilimani,Isiqalo,well,208,1
Akatsi,Rural,tap_in_home,924,1
Sokoto,Marang,well,232,1
Akatsi,Kintampo,tap_in_home,366,1
Hawassa,Rural,river,896,1
Hawassa,Amina,well,296,1
Kilimani,Rural,well,198,1
Kilimani,Rural,well,240,1
Hawassa,Rural,tap_in_home_broken,802,1
Sokoto,Rural,river,564,1
Amanzi,Amina,tap_in_home_broken,436,1
Kilimani,Zuri,well,288,1
Kilimani,Rural,tap_in_home_broken,510,1
Kilimani,Mrembo,well,232,1
Amanzi,Dahabu,tap_in_home,726,1
Sokoto,Cheche,tap_in_home_broken,744,1
Hawassa,Rural,well,294,1
Sokoto,Rural,well,374,1
Kilimani,Rural,river,792,1
Hawassa,Deka,well,244,1
Sokoto,Rural,river,426,1
Akatsi,Rural,well,242,1
Amanzi,Rural,tap_in_home,330,1
Akatsi,Lusaka,shared_tap,2728,1
Akatsi,Rural,well,374,1
Sokoto,Cheche,well,258,1
Kilimani,Amara,river,568,1
Kilimani,Harare,well,220,1
Sokoto,Rural,well,236,1
Sokoto,Rural,shared_tap,1958,1
Akatsi,Lusaka,well,234,1
Hawassa,Deka,well,360,1
Sokoto,Rural,well,286,1
Hawassa,Rural,tap_in_home_broken,524,1
Sokoto,Kofi,tap_in_home_broken,694,1
Akatsi,Rural,well,362,1
Sokoto,Majengo,tap_in_home_broken,840,1
Kilimani,Rural,tap_in_home_broken,920,1
Hawassa,Rural,tap_in_home_broken,542,1
Kilimani,Harare,shared_tap,1792,1
Kilimani,Harare,tap_in_home,478,1
Sokoto,Majengo,well,166,1
Kilimani,Rural,river,524,1
Sokoto,Ilanga,tap_in_home_broken,958,1
Amanzi,Rural,tap_in_home,834,1
Kilimani,Isiqalo,well,240,1
Akatsi,Rural,well,214,1
Akatsi,Kintampo,tap_in_home_broken,322,1
Kilimani,Rural,well,364,1
Amanzi,Rural,tap_in_home_broken,650,1
Sokoto,Ilanga,river,674,1
Hawassa,Rural,well,224,1
Akatsi,Harare,well,258,1
Kilimani,Zuri,shared_tap,2588,1
Akatsi,Rural,well,362,1
Akatsi,Rural,tap_in_home,554,1
Kilimani,Mrembo,well,364,1
Akatsi,Lusaka,tap_in_home_broken,302,1
Sokoto,Rural,river,798,1
Akatsi,Rural,well,226,1
Hawassa,Rural,well,310,1
Hawassa,Rural,well,360,1
Akatsi,Rural,well,370,1
Akatsi,Rural,well,250,1
Akatsi,Rural,well,278,1
Hawassa,Rural,tap_in_home_broken,766,1
Akatsi,Rural,tap_in_home_broken,376,1
Akatsi,Lusaka,tap_in_home,540,1
Akatsi,Rural,tap_in_home_broken,918,1
Amanzi,Rural,tap_in_home,382,1
Akatsi,Harare,well,378,1
Sokoto,Rural,tap_in_home_broken,536,1
Kilimani,Rural,well,344,1
Kilimani,Rural,tap_in_home_broken,730,1
Amanzi,Asmara,tap_in_home,414,1
Kilimani,Rural,shared_tap,1776,1
Sokoto,Kofi,well,220,1
Amanzi,Dahabu,tap_in_home,416,1
Akatsi,Rural,shared_tap,2454,1
Hawassa,Rural,shared_tap,1966,1
Akatsi,Lusaka,tap_in_home,358,1
Kilimani,Rural,well,264,1
Sokoto,Bahari,shared_tap,2586,1
Sokoto,Ilanga,well,386,1
Hawassa,Amina,well,202,1
Kilimani,Rural,well,332,1
Amanzi,Rural,tap_in_home,718,1
Akatsi,Rural,well,294,1
Sokoto,Rural,well,308,1
Kilimani,Mrembo,tap_in_home,322,1
Sokoto,Majengo,tap_in_home,598,1
Sokoto,Kofi,well,284,1
Sokoto,Bahari,well,354,1
Sokoto,Rural,shared_tap,1368,1
Hawassa,Rural,tap_in_home_broken,502,1
Hawassa,Djenne,well,172,1
Amanzi,Amina,tap_in_home_broken,640,1
Akatsi,Harare,tap_in_home_broken,688,1
Hawassa,Rural,shared_tap,3580,1
Kilimani,Isiqalo,tap_in_home_broken,576,1
Amanzi,Abidjan,well,196,1
Amanzi,Amina,well,226,1
Hawassa,Serowe,tap_in_home,504,1
Kilimani,Rural,well,196,1
Akatsi,Rural,shared_tap,650,1
Hawassa,Rural,well,196,1
Kilimani,Mrembo,tap_in_home,798,1
Amanzi,Dahabu,shared_tap,1986,1
Kilimani,Rural,well,384,1
Akatsi,Rural,river,970,1
Sokoto,Rural,well,246,1
Sokoto,Rural,well,302,1
Hawassa,Djenne,tap_in_home_broken,322,1
Akatsi,Rural,well,386,1
Akatsi,Rural,well,304,1
Akatsi,Kintampo,well,234,1
Sokoto,Rural,river,978,1
Amanzi,Rural,well,366,1
Akatsi,Kintampo,well,226,1
Kilimani,Rural,river,944,1
Sokoto,Ilanga,well,178,1
Kilimani,Zuri,shared_tap,2254,1
Akatsi,Lusaka,tap_in_home,468,1
Kilimani,Rural,tap_in_home_broken,846,1
Sokoto,Marang,well,196,1
Kilimani,Rural,shared_tap,3070,1
Akatsi,Rural,river,618,1
Amanzi,Rural,tap_in_home,510,1
Sokoto,Rural,well,316,1
Sokoto,Rural,shared_tap,3286,1
Amanzi,Abidjan,tap_in_home_broken,466,1
Hawassa,Rural,well,214,1
Hawassa,Rural,well,170,1
Amanzi,Rural,tap_in_home,844,1
Hawassa,Deka,tap_in_home,658,1
Kilimani,Harare,well,194,1
Kilimani,Amara,well,242,1
Kilimani,Harare,well,340,1
Kilimani,Amara,tap_in_home_broken,928,1
Sokoto,Rural,well,208,1
Kilimani,Rural,well,176,1
Hawassa,Serowe,well,306,1
Amanzi,Rural,well,350,1
Akatsi,Rural,shared_tap,1974,1
Hawassa,Rural,well,172,1
Kilimani,Rural,tap_in_home,458,1
Akatsi,Lusaka,well,338,1
Akatsi,Rural,well,234,1
Amanzi,Dahabu,tap_in_home,860,1
Amanzi,Dahabu,tap_in_home,396,1
Akatsi,Rural,well,312,1
Kilimani,Rural,well,286,1
Sokoto,Rural,well,182,1
Amanzi,Rural,well,360,1
Sokoto,Marang,tap_in_home,946,1
Sokoto,Ilanga,tap_in_home_broken,398,1
Sokoto,Rural,tap_in_home_broken,570,1
Akatsi,Rural,well,386,1
Kilimani,Rural,shared_tap,3898,1
Hawassa,Rural,well,274,1
Sokoto,Rural,well,176,1
Amanzi,Rural,shared_tap,2800,1
Sokoto,Rural,river,840,1
Kilimani,Rural,tap_in_home_broken,394,1
Hawassa,Rural,well,350,1
Sokoto,Marang,tap_in_home,852,1
Amanzi,Rural,tap_in_home_broken,946,1
Amanzi,Rural,tap_in_home,682,1
Sokoto,Rural,shared_tap,668,1
Kilimani,Mrembo,well,278,1
Kilimani,Mrembo,tap_in_home,312,1
Hawassa,Djenne,well,212,1
Akatsi,Rural,tap_in_home_broken,302,1
Kilimani,Rural,well,190,1
Sokoto,Marang,shared_tap,3386,1
Sokoto,Marang,well,320,1
Amanzi,Rural,river,434,1
Sokoto,Cheche,tap_in_home,840,1
Sokoto,Rural,river,940,1
Akatsi,Rural,well,354,1
Kilimani,Rural,well,262,1
Hawassa,Yaounde,well,332,1
Amanzi,Rural,river,792,1
Kilimani,Rural,well,348,1
Akatsi,Rural,tap_in_home,674,1
Akatsi,Kintampo,well,186,1
Kilimani,Rural,well,254,1
Amanzi,Rural,well,388,1
Kilimani,Mrembo,tap_in_home_broken,656,1
Hawassa,Rural,tap_in_home_broken,510,1
Kilimani,Rural,tap_in_home_broken,704,1
Hawassa,Deka,well,174,1
Amanzi,Amina,river,832,1
Kilimani,Amara,river,542,1
Kilimani,Amara,well,378,1
Hawassa,Rural,shared_tap,1934,1
Hawassa,Rural,tap_in_home_broken,960,1
Amanzi,Rural,tap_in_home_broken,440,1
Amanzi,Dahabu,tap_in_home,836,1
Amanzi,Dahabu,tap_in_home,744,1
Akatsi,Kintampo,tap_in_home_broken,700,1
Kilimani,Rural,shared_tap,2824,1
Kilimani,Rural,well,290,1
Akatsi,Rural,well,372,1
Sokoto,Rural,well,222,1
Sokoto,Rural,river,724,1
Kilimani,Rural,tap_in_home,606,1
Amanzi,Dahabu,tap_in_home,392,1
Akatsi,Rural,well,254,1
Akatsi,Rural,shared_tap,3556,1
Akatsi,Rural,well,354,1
Hawassa,Rural,well,282,1
Sokoto,Majengo,tap_in_home,502,1
Akatsi,Rural,well,174,1
Hawassa,Djenne,well,186,1
Kilimani,Rural,well,278,1
Amanzi,Amina,tap_in_home_broken,668,1
Amanzi,Dahabu,tap_in_home,530,1
Amanzi,Pwani,tap_in_home,730,1
Amanzi,Pwani,well,282,1
Amanzi,Rural,tap_in_home,474,1
Kilimani,Isiqalo,well,262,1
Akatsi,Rural,well,396,1
Sokoto,Kofi,tap_in_home,770,1
Kilimani,Rural,well,352,1
Kilimani,Amara,tap_in_home,916,1
Sokoto,Majengo,tap_in_home_broken,442,1
Sokoto,Rural,tap_in_home_broken,854,1
Amanzi,Rural,well,368,1
Kilimani,Zuri,shared_tap,618,1
Akatsi,Kintampo,tap_in_home,782,1
Akatsi,Rural,well,178,1
Kilimani,Isiqalo,well,312,1
Akatsi,Rural,shared_tap,2688,1
Sokoto,Majengo,tap_in_home,580,1
Sokoto,Rural,shared_tap,3952,1
Sokoto,Rural,shared_tap,3236,1
Sokoto,Majengo,tap_in_home,904,1
Sokoto,Bahari,tap_in_home,358,1
Kilimani,Rural,well,346,1
Kilimani,Mrembo,tap_in_home_broken,680,1
Akatsi,Harare,well,252,1
Amanzi,Amina,tap_in_home_broken,754,1
Kilimani,Rural,tap_in_home_broken,536,1
Kilimani,Isiqalo,shared_tap,986,1
Kilimani,Rural,well,396,1
Akatsi,Harare,tap_in_home_broken,970,1
Hawassa,Rural,tap_in_home,344,1
Sokoto,Marang,river,952,1
Akatsi,Harare,tap_in_home,326,1
Kilimani,Zuri,tap_in_home,334,1
Kilimani,Harare,well,314,1
Hawassa,Rural,tap_in_home_broken,364,1
Kilimani,Rural,shared_tap,3606,1
Akatsi,Rural,well,366,1
Kilimani,Amara,well,166,1
Sokoto,Rural,well,284,1
Amanzi,Asmara,shared_tap,3952,1
Kilimani,Rural,shared_tap,264,1
Kilimani,Mrembo,well,296,1
Akatsi,Rural,well,272,1
Hawassa,Djenne,tap_in_home_broken,356,1
Kilimani,Rural,well,230,1
Hawassa,Rural,river,988,1
Kilimani,Rural,shared_tap,2036,1
Kilimani,Rural,well,228,1
Akatsi,Rural,shared_tap,1566,1
Akatsi,Harare,tap_in_home_broken,626,1
Hawassa,Amina,well,264,1
Kilimani,Zuri,shared_tap,2356,1
Amanzi,Rural,tap_in_home_broken,452,1
Sokoto,Rural,well,278,1
Kilimani,Rural,well,218,1
Amanzi,Rural,well,372,1
Akatsi,Rural,tap_in_home,620,1
Hawassa,Rural,well,268,1
Akatsi,Rural,shared_tap,794,1
Akatsi,Rural,well,234,1
Amanzi,Amina,shared_tap,606,1
Hawassa,Serowe,tap_in_home_broken,798,1
Akatsi,Rural,well,348,1
Kilimani,Rural,well,202,1
Sokoto,Rural,well,210,1
Sokoto,Rural,tap_in_home,940,1
Kilimani,Amara,tap_in_home,756,1
Hawassa,Rural,tap_in_home,888,1
Sokoto,Rural,shared_tap,774,1
Hawassa,Rural,well,160,1
Kilimani,Amara,tap_in_home,678,1
Hawassa,Rural,tap_in_home,696,1
Kilimani,Harare,tap_in_home,868,1
Hawassa,Rural,well,372,1
Sokoto,Cheche,tap_in_home_broken,518,1
Hawassa,Rural,well,344,1
Hawassa,Deka,well,208,1
Hawassa,Djenne,well,324,1
Akatsi,Rural,tap_in_home,440,1
Amanzi,Asmara,tap_in_home_broken,536,1
Kilimani,Rural,well,306,1
Kilimani,Isiqalo,river,956,1
Sokoto,Rural,river,842,1
Akatsi,Kintampo,well,308,1
Sokoto,Rural,river,932,1
Sokoto,Majengo,tap_in_home,974,1
Hawassa,Zanzibar,well,176,1
Hawassa,Rural,well,262,1
Amanzi,Amina,tap_in_home_broken,574,1
Akatsi,Kintampo,tap_in_home_broken,888,1
Kilimani,Mrembo,well,176,1
Akatsi,Rural,well,394,1
Akatsi,Kintampo,tap_in_home_broken,580,1
Akatsi,Rural,well,168,1
Amanzi,Rural,well,334,1
Hawassa,Djenne,tap_in_home,478,1
Akatsi,Rural,shared_tap,642,1
Kilimani,Isiqalo,river,932,1
Akatsi,Lusaka,well,190,1
Hawassa,Rural,well,342,1
Hawassa,Amina,well,320,1
Hawassa,Serowe,tap_in_home_broken,808,1
Kilimani,Rural,well,284,1
Akatsi,Harare,well,344,1
Sokoto,Bahari,river,574,1
Sokoto,Ilanga,tap_in_home,994,1
Hawassa,Rural,tap_in_home_broken,458,1
Akatsi,Rural,well,246,1
Sokoto,Rural,river,762,1
Hawassa,Rural,well,292,1
Akatsi,Rural,well,238,1
Akatsi,Harare,well,232,1
Akatsi,Lusaka,shared_tap,1750,1
Akatsi,Rural,shared_tap,1688,1
Kilimani,Mrembo,tap_in_home_broken,384,1
Kilimani,Rural,well,334,1
Kilimani,Amara,well,366,1
Kilimani,Rural,well,162,1
Akatsi,Rural,tap_in_home,466,1
Akatsi,Rural,shared_tap,1262,1
Kilimani,Amara,shared_tap,3904,1
Amanzi,Pwani,tap_in_home,560,1
Sokoto,Rural,river,776,1
Akatsi,Rural,well,296,1
Akatsi,Rural,river,716,1
Amanzi,Rural,shared_tap,2452,1
Sokoto,Rural,well,212,1
Amanzi,Rural,tap_in_home,566,1
Akatsi,Harare,tap_in_home_broken,654,1
Hawassa,Rural,well,186,1
Kilimani,Mrembo,well,368,1
Hawassa,Rural,tap_in_home_broken,464,1
Sokoto,Cheche,tap_in_home,782,1
Amanzi,Rural,river,944,1
Sokoto,Rural,well,220,1
Akatsi,Kintampo,well,386,1
Kilimani,Amara,well,180,1
Kilimani,Rural,well,202,1
Amanzi,Rural,well,224,1
Kilimani,Mrembo,well,180,1
Amanzi,Rural,shared_tap,3476,1
Akatsi,Rural,shared_tap,2318,1
Akatsi,Rural,well,346,1
Kilimani,Isiqalo,tap_in_home_broken,700,1
Kilimani,Amara,well,278,1
Sokoto,Marang,well,346,1
Hawassa,Rural,shared_tap,1878,1
Sokoto,Bahari,tap_in_home_broken,382,1
Akatsi,Rural,well,192,1
Sokoto,Bahari,tap_in_home,408,1
Kilimani,Harare,well,390,1
Akatsi,Lusaka,well,300,1
Kilimani,Rural,well,296,1
Sokoto,Rural,tap_in_home,752,1
Kilimani,Amara,tap_in_home_broken,306,1
Sokoto,Rural,well,320,1
Amanzi,Bello,tap_in_home_broken,934,1
Akatsi,Harare,well,334,1
Akatsi,Lusaka,tap_in_home,740,1
Akatsi,Lusaka,well,272,1
Sokoto,Rural,well,252,1
Hawassa,Rural,well,226,1
Kilimani,Rural,well,322,1
Kilimani,Rural,shared_tap,1302,1
Kilimani,Rural,well,252,1
Akatsi,Harare,well,378,1
Hawassa,Deka,tap_in_home,498,1
Sokoto,Rural,river,446,1
Akatsi,Rural,well,304,1
Sokoto,Cheche,well,374,1
Akatsi,Rural,well,188,1
Akatsi,Rural,shared_tap,860,1
Akatsi,Harare,tap_in_home,400,1
Amanzi,Rural,well,348,1
Sokoto,Kofi,river,744,1
Hawassa,Serowe,well,350,1
Sokoto,Cheche,well,186,1
Hawassa,Amina,well,174,1
Amanzi,Pwani,tap_in_home_broken,836,1
Sokoto,Rural,shared_tap,710,1
Kilimani,Rural,well,284,1
Amanzi,Rural,well,374,1
Sokoto,Cheche,tap_in_home,466,1
Hawassa,Serowe,well,184,1
Kilimani,Rural,well,232,1
Sokoto,Rural,river,614,1
Kilimani,Rural,well,342,1
Hawassa,Rural,well,374,1
Akatsi,Rural,tap_in_home,788,1
Sokoto,Rural,river,856,1
Hawassa,Djenne,well,246,1
Amanzi,Amina,river,798,1
Amanzi,Rural,tap_in_home_broken,402,1
Sokoto,Rural,river,890,1
Amanzi,Asmara,shared_tap,2446,1
Hawassa,Rural,shared_tap,1900,1
Kilimani,Mrembo,tap_in_home,356,1
Kilimani,Mrembo,river,452,1
Akatsi,Rural,tap_in_home,814,1
Kilimani,Rural,well,320,1
Akatsi,Rural,river,766,1
Hawassa,Rural,well,298,1
Hawassa,Rural,well,294,1
Kilimani,Rural,river,428,1
Kilimani,Rural,well,248,1
Kilimani,Isiqalo,well,178,1
Amanzi,Asmara,tap_in_home_broken,392,1
Sokoto,Rural,river,568,1
Akatsi,Rural,well,394,1
Sokoto,Rural,tap_in_home,682,1
Hawassa,Rural,river,628,1
Sokoto,Rural,well,232,1
Amanzi,Rural,shared_tap,476,1
Hawassa,Serowe,tap_in_home,350,1
Amanzi,Dahabu,tap_in_home,842,1
Hawassa,Rural,well,322,1
Kilimani,Rural,well,292,1
Sokoto,Rural,river,430,1
Kilimani,Rural,well,250,1
Sokoto,Rural,well,190,1
Kilimani,Rural,river,632,1
Amanzi,Dahabu,tap_in_home,998,1
Amanzi,Bello,tap_in_home_broken,586,1
Akatsi,Harare,well,214,1
Akatsi,Rural,shared_tap,1216,1
Amanzi,Bello,tap_in_home,782,1
Hawassa,Rural,tap_in_home,396,1
Sokoto,Rural,river,708,1
Akatsi,Rural,well,176,1
Kilimani,Isiqalo,well,316,1
Akatsi,Lusaka,well,270,1
Sokoto,Ilanga,tap_in_home,716,1
Amanzi,Rural,tap_in_home,934,1
Akatsi,Rural,well,182,1
Kilimani,Rural,well,380,1
Kilimani,Isiqalo,well,388,1
Sokoto,Marang,river,438,1
Kilimani,Rural,tap_in_home,718,1
Akatsi,Rural,tap_in_home_broken,312,1
Sokoto,Bahari,tap_in_home,668,1
Akatsi,Harare,well,324,1
Hawassa,Serowe,well,368,1
Akatsi,Lusaka,tap_in_home_broken,970,1
Sokoto,Ilanga,well,206,1
Sokoto,Ilanga,well,386,1
Kilimani,Rural,well,298,1
Sokoto,Rural,well,320,1
Amanzi,Dahabu,well,372,1
Amanzi,Rural,tap_in_home,692,1
Hawassa,Rural,river,474,1
Akatsi,Harare,tap_in_home_broken,884,1
Hawassa,Amina,well,350,1
Hawassa,Rural,well,178,1
Sokoto,Rural,tap_in_home_broken,862,1
Hawassa,Rural,shared_tap,1626,1
Akatsi,Rural,well,300,1
Amanzi,Rural,tap_in_home_broken,722,1
Kilimani,Rural,well,188,1
Akatsi,Rural,shared_tap,3064,1
Sokoto,Rural,shared_tap,2274,1
Amanzi,Rural,well,324,1
Amanzi,Dahabu,shared_tap,3002,1
Hawassa,Rural,tap_in_home,628,1
Akatsi,Rural,well,336,1
Kilimani,Isiqalo,shared_tap,1186,1
Amanzi,Rural,tap_in_home_broken,914,1
Kilimani,Mrembo,tap_in_home_broken,806,1
Amanzi,Rural,well,240,1
Amanzi,Pwani,shared_tap,340,1
Sokoto,Kofi,tap_in_home,466,1
Kilimani,Isiqalo,well,220,1
Akatsi,Kintampo,tap_in_home,624,1
Kilimani,Mrembo,well,302,1
Hawassa,Rural,well,338,1
Kilimani,Rural,well,276,1
Akatsi,Lusaka,tap_in_home_broken,872,1
Kilimani,Zuri,river,454,1
Kilimani,Rural,well,350,1
Kilimani,Rural,well,310,1
Akatsi,Lusaka,well,310,1
Hawassa,Serowe,well,354,1
Sokoto,Kofi,well,268,1
Kilimani,Rural,well,182,1
Amanzi,Rural,well,302,1
Akatsi,Harare,well,274,1
Sokoto,Rural,river,424,1
Kilimani,Rural,river,530,1
Akatsi,Rural,shared_tap,380,1
Sokoto,Rural,shared_tap,3908,1
Sokoto,Majengo,tap_in_home,632,1
Kilimani,Zuri,tap_in_home_broken,992,1
Amanzi,Pwani,tap_in_home_broken,458,1
Akatsi,Rural,well,262,1
Akatsi,Kintampo,well,392,1
Kilimani,Harare,river,546,1
Sokoto,Rural,tap_in_home,624,1
Amanzi,Rural,well,168,1
Amanzi,Abidjan,tap_in_home_broken,450,1
Akatsi,Rural,well,230,1
Sokoto,Kofi,well,160,1
Sokoto,Rural,well,260,1
Akatsi,Rural,well,198,1
Sokoto,Rural,river,440,1
Akatsi,Lusaka,well,382,1
Sokoto,Marang,shared_tap,2624,1
Kilimani,Rural,well,364,1
Amanzi,Bello,river,484,1
Akatsi,Rural,tap_in_home,340,1
Kilimani,Isiqalo,well,202,1
Hawassa,Rural,well,276,1
Akatsi,Harare,tap_in_home,518,1
Hawassa,Amina,well,322,1
Sokoto,Kofi,well,336,1
Sokoto,Rural,shared_tap,1104,1
Sokoto,Rural,river,932,1
Kilimani,Rural,well,360,1
Akatsi,Rural,well,192,1
Kilimani,Rural,well,342,1
Amanzi,Amina,shared_tap,3030,1
